"ray/tune/custom_metrics/real_step_mean","oracle_noise: honest-bee-2883 - _step","oracle_noise: honest-bee-2883 - _step__MIN","oracle_noise: honest-bee-2883 - _step__MAX","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 160 - _step","oracle_noise: 160 - _step__MIN","oracle_noise: 160 - _step__MAX","oracle_noise: 160 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 160 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 160 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 140 - _step","oracle_noise: 140 - _step__MIN","oracle_noise: 140 - _step__MAX","oracle_noise: 140 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 140 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 140 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 120 - _step","oracle_noise: 120 - _step__MIN","oracle_noise: 120 - _step__MAX","oracle_noise: 120 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 120 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 120 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 90 - _step","oracle_noise: 90 - _step__MIN","oracle_noise: 90 - _step__MAX","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 60 - _step","oracle_noise: 60 - _step__MIN","oracle_noise: 60 - _step__MAX","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 20 - _step","oracle_noise: 20 - _step__MIN","oracle_noise: 20 - _step__MAX","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean__MAX"
"42.41999816894531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","124.84161376953125","124.84161376953125","124.84161376953125"
"42.58000183105469","","","","","","","","","","","","","3","3","3","139.04859924316406","139.04859924316406","139.04859924316406","","","","","","","","","","","","","","","","","","","","","","","",""
"43.20000076293945","","","","","","","","","","","","","4","4","4","146.1357879638672","146.1357879638672","146.1357879638672","","","","","","","","","","","","","","","","","","","","","","","",""
"44.380001068115234","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","136.53953552246094","136.53953552246094","136.53953552246094","","","","","","","","","","","",""
"50.494998931884766","0","0","0","113.8876953125","113.8876953125","113.8876953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"50.630001068115234","","","","","","","","","","","","","","","","","","","4","4","4","141.43206787109375","141.43206787109375","141.43206787109375","","","","","","","","","","","","","","","","","",""
"52.81999969482422","","","","","","","","","","","","","5","5","5","149.6118927001953","149.6118927001953","149.6118927001953","","","","","","","","","","","","","","","","","","","","","","","",""
"53.630001068115234","","","","","","","","","","","","","4","4","4","145.091796875","145.091796875","145.091796875","","","","","","","","","","","","","","","","","","","","","","","",""
"53.65999984741211","","","","","","","4","4","4","147.57321166992188","147.57321166992188","147.57321166992188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"54.41999816894531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","119.97955322265625","119.97955322265625","119.97955322265625"
"55.970001220703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","121.68817138671875","121.68817138671875","121.68817138671875","","","","","",""
"57.45000076293945","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","133.07347106933594","133.07347106933594","133.07347106933594","","","","","","","","","","","",""
"62.41999816894531","","","","","","","5","5","5","149.13868713378906","149.13868713378906","149.13868713378906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63.15999984741211","","","","","","","","","","","","","6","6","6","136.80458068847656","136.80458068847656","136.80458068847656","","","","","","","","","","","","","","","","","","","","","","","",""
"64.83999633789062","","","","","","","","","","","","","","","","","","","5","5","5","127.77897644042969","127.77897644042969","127.77897644042969","","","","","","","","","","","","","","","","","",""
"65.56999969482422","","","","","","","","","","","","","5","5","5","140.74462890625","140.74462890625","140.74462890625","","","","","","","","","","","","","","","","","","","","","","","",""
"68.83999633789062","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","131.4928436279297","131.4928436279297","131.4928436279297","","","","","","","","","","","",""
"69.19000244140625","","","","","","","","","","","","","7","7","7","147.3237762451172","147.3237762451172","147.3237762451172","","","","","","","","","","","","","","","","","","","","","","","",""
"72.86000061035156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","126.15484619140625","126.15484619140625","126.15484619140625","","","","","",""
"73.33999633789062","","","","","","","","","","","","","8","8","8","150.70404052734375","150.70404052734375","150.70404052734375","","","","","","","","","","","","","","","","","","","","","","","",""
"73.81999969482422","","","","","","","6","6","6","149.6565704345703","149.6565704345703","149.6565704345703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74.0999984741211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","111.83766174316406","111.83766174316406","111.83766174316406"
"74.77999877929688","","","","","","","","","","","","","","","","","","","6","6","6","133.991455078125","133.991455078125","133.991455078125","","","","","","","","","","","","","","","","","",""
"78.56999969482422","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","128.34556579589844","128.34556579589844","128.34556579589844","","","","","","","","","","","",""
"80.08999633789062","","","","","","","","","","","","","6","6","6","143.49786376953125","143.49786376953125","143.49786376953125","","","","","","","","","","","","","","","","","","","","","","","",""
"80.33000183105469","","","","","","","","","","","","","9","9","9","151.82479858398438","151.82479858398438","151.82479858398438","","","","","","","","","","","","","","","","","","","","","","","",""
"84.0999984741211","","","","","","","7","7","7","144.15245056152344","144.15245056152344","144.15245056152344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84.80000305175781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","117.84307098388672","117.84307098388672","117.84307098388672","","","","","",""
"85.30000305175781","","","","","","","","","","","","","","","","","","","7","7","7","129.3475341796875","129.3475341796875","129.3475341796875","","","","","","","","","","","","","","","","","",""
"88.08999633789062","","","","","","","","","","","","","10","10","10","140.00311279296875","140.00311279296875","140.00311279296875","","","","","","","","","","","","","","","","","","","","","","","",""
"88.23999786376953","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","127.02517700195312","127.02517700195312","127.02517700195312","","","","","","","","","","","",""
"91.98999786376953","","","","","","","8","8","8","147.5394287109375","147.5394287109375","147.5394287109375","7","7","7","140.2860870361328","140.2860870361328","140.2860870361328","","","","","","","","","","","","","","","","","","","","","","","",""
"95.37000274658203","","","","","","","","","","","","","11","11","11","153.64077758789062","153.64077758789062","153.64077758789062","","","","","","","","","","","","","","","","","","","","","","","",""
"96.41000366210938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","115.44263458251953","115.44263458251953","115.44263458251953"
"96.5199966430664","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","131.55636596679688","131.55636596679688","131.55636596679688","","","","","","","","","","","",""
"98.33000183105469","","","","","","","","","","","","","12","12","12","143.27523803710938","143.27523803710938","143.27523803710938","","","","","","","","","","","","","","","","","","","","","","","",""
"99.45999908447266","","","","","","","9","9","9","149.35153198242188","149.35153198242188","149.35153198242188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"100.30000305175781","","","","","","","","","","","","","","","","","","","8","8","8","137.66241455078125","137.66241455078125","137.66241455078125","","","","","","","","","","","","","","","","","",""
"100.44000244140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","118.19892883300781","118.19892883300781","118.19892883300781","","","","","",""
"101.73999786376953","","","","","","","","","","","","","8","8","8","136.7489776611328","136.7489776611328","136.7489776611328","","","","","","","","","","","","","","","","","","","","","","","",""
"105.58000183105469","","","","","","","","","","","","","13","13","13","148.98367309570312","148.98367309570312","148.98367309570312","","","","","","","","","","","","","","","","","","","","","","","",""
"107.69000244140625","","","","","","","10","10","10","148.48719787597656","148.48719787597656","148.48719787597656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"109.44999694824219","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","119.1207046508789","119.1207046508789","119.1207046508789","","","","","","","","","","","",""
"112.19000244140625","","","","","","","","","","","","","","","","","","","9","9","9","126.59486389160156","126.59486389160156","126.59486389160156","","","","","","","","","","","","","","","","","",""
"112.41999816894531","","","","","","","","","","","","","9","9","9","137.32208251953125","137.32208251953125","137.32208251953125","","","","","","","","","","","","","","","","","","","","","","","",""
"116.2699966430664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","107.59801483154297","107.59801483154297","107.59801483154297"
"116.94000244140625","","","","","","","11","11","11","149.12940979003906","149.12940979003906","149.12940979003906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"117.18000030517578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","114.75540161132812","114.75540161132812","114.75540161132812","","","","","",""
"119.2699966430664","","","","","","","","","","","","","14","14","14","139.83779907226562","139.83779907226562","139.83779907226562","","","","","","","","","","","","","","","","","","","","","","","",""
"121.20999908447266","","","","","","","","","","","","","10","10","10","146.0709228515625","146.0709228515625","146.0709228515625","","","","","","","","","","","","","","","","","","","","","","","",""
"124.37999725341797","","","","","","","","","","","","","","","","","","","10","10","10","140.209228515625","140.209228515625","140.209228515625","","","","","","","","","","","","","","","","","",""
"124.66999816894531","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","135.9241485595703","135.9241485595703","135.9241485595703","","","","","","","","","","","",""
"125.62999725341797","","","","","","","12","12","12","149.31289672851562","149.31289672851562","149.31289672851562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132.72999572753906","","","","","","","","","","","","","11","11","11","138.85116577148438","138.85116577148438","138.85116577148438","","","","","","","","","","","","","","","","","","","","","","","",""
"134.41000366210938","","","","","","","","","","","","","15","15","15","139.44764709472656","139.44764709472656","139.44764709472656","","","","","","","","","","","","","","","","","","","","","","","",""
"134.47000122070312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","113.03577423095703","113.03577423095703","113.03577423095703","","","","","",""
"135.72999572753906","","","","","","","13","13","13","156.2191925048828","156.2191925048828","156.2191925048828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"136.61000061035156","","","","","","","","","","","","","","","","","","","11","11","11","139.76095581054688","139.76095581054688","139.76095581054688","","","","","","","","","","","","","","","","","",""
"138.52000427246094","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","126.60942840576172","126.60942840576172","126.60942840576172","","","","","","","","","","","",""
"138.85000610351562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","114.78946685791016","114.78946685791016","114.78946685791016"
"143","","","","","","","14","14","14","153.93751525878906","153.93751525878906","153.93751525878906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"143.89999389648438","","","","","","","","","","","","","12","12","12","147.4467010498047","147.4467010498047","147.4467010498047","","","","","","","","","","","","","","","","","","","","","","","",""
"145.7899932861328","","","","","","","","","","","","","16","16","16","141.74826049804688","141.74826049804688","141.74826049804688","","","","","","","","","","","","","","","","","","","","","","","",""
"149.17999267578125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","123.1809310913086","123.1809310913086","123.1809310913086","","","","","",""
"150.27000427246094","","","","","","","","","","","","","","","","","","","12","12","12","124.53379821777344","124.53379821777344","124.53379821777344","","","","","","","","","","","","","","","","","",""
"150.5","1","1","1","113.84866333007812","113.84866333007812","113.84866333007812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"151.1300048828125","","","","","","","15","15","15","143.70101928710938","143.70101928710938","143.70101928710938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"151.72999572753906","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","124.55258178710938","124.55258178710938","124.55258178710938","","","","","","","","","","","",""
"157.19000244140625","","","","","","","","","","","","","17","17","17","138.4820098876953","138.4820098876953","138.4820098876953","","","","","","","","","","","","","","","","","","","","","","","",""
"158.2899932861328","","","","","","","","","","","","","13","13","13","143.61183166503906","143.61183166503906","143.61183166503906","","","","","","","","","","","","","","","","","","","","","","","",""
"161.9499969482422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","126.17554473876953","126.17554473876953","126.17554473876953","","","","","",""
"162.61000061035156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","110.60980987548828","110.60980987548828","110.60980987548828"
"163.4600067138672","","","","","","","16","16","16","145.5086669921875","145.5086669921875","145.5086669921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"164.91000366210938","","","","","","","","","","","","","","","","","","","13","13","13","128.75559997558594","128.75559997558594","128.75559997558594","","","","","","","","","","","","","","","","","",""
"166.47000122070312","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","123.09371185302734","123.09371185302734","123.09371185302734","","","","","","","","","","","",""
"166.88999938964844","","","","","","","","","","","","","14","14","14","142.84481811523438","142.84481811523438","142.84481811523438","","","","","","","","","","","","","","","","","","","","","","","",""
"167.92999267578125","","","","","","","","","","","","","18","18","18","144.54856872558594","144.54856872558594","144.54856872558594","","","","","","","","","","","","","","","","","","","","","","","",""
"171.3800048828125","","","","","","","17","17","17","138.87924194335938","138.87924194335938","138.87924194335938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174.3000030517578","","","","","","","","","","","","","15","15","15","142.63955688476562","142.63955688476562","142.63955688476562","","","","","","","","","","","","","","","","","","","","","","","",""
"176.4600067138672","","","","","","","","","","","","","","","","","","","14","14","14","134.4416046142578","134.4416046142578","134.4416046142578","","","","","","","","","","","","","","","","","",""
"176.58999633789062","","","","","","","","","","","","","19","19","19","147.32464599609375","147.32464599609375","147.32464599609375","","","","","","","","","","","","","","","","","","","","","","","",""
"178.4499969482422","","","","","","","","","","","","","","","","","","","","","","","","","14","14","14","125.01666259765625","125.01666259765625","125.01666259765625","","","","","","","","","","","",""
"179.9600067138672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","113.46707916259766","113.46707916259766","113.46707916259766","","","","","",""
"180.00999450683594","","","","","","","18","18","18","142.2411651611328","142.2411651611328","142.2411651611328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184.14999389648438","","","","","","","","","","","","","20","20","20","140.35348510742188","140.35348510742188","140.35348510742188","","","","","","","","","","","","","","","","","","","","","","","",""
"185.16000366210938","","","","","","","","","","","","","16","16","16","138.2537841796875","138.2537841796875","138.2537841796875","","","","","","","","","","","","","","","","","","","","","","","",""
"185.99000549316406","","","","","","","","","","","","","","","","","","","15","15","15","128.72840881347656","128.72840881347656","128.72840881347656","","","","","","","","","","","","","","","","","",""
"191.61000061035156","","","","","","","19","19","19","149.4739532470703","149.4739532470703","149.4739532470703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192.74000549316406","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","122.11043548583984","122.11043548583984","122.11043548583984","","","","","","","","","","","",""
"194.60000610351562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","102.7838363647461","102.7838363647461","102.7838363647461"
"195.60000610351562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","128.47544860839844","128.47544860839844","128.47544860839844","","","","","",""
"197.1300048828125","","","","","","","20","20","20","158.8808135986328","158.8808135986328","158.8808135986328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197.27999877929688","","","","","","","","","","","","","21","21","21","135.16111755371094","135.16111755371094","135.16111755371094","","","","","","","","","","","","","","","","","","","","","","","",""
"199.27999877929688","","","","","","","","","","","","","17","17","17","135.1484832763672","135.1484832763672","135.1484832763672","","","","","","","","","","","","","","","","","","","","","","","",""
"199.75","","","","","","","","","","","","","","","","","","","16","16","16","128.08909606933594","128.08909606933594","128.08909606933594","","","","","","","","","","","","","","","","","",""
"204.55999755859375","","","","","","","21","21","21","145.54312133789062","145.54312133789062","145.54312133789062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208.88999938964844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","118.46150970458984","118.46150970458984","118.46150970458984","","","","","",""
"209.80999755859375","","","","","","","22","22","22","144.6389617919922","144.6389617919922","144.6389617919922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210.14999389648438","","","","","","","","","","","","","18","18","18","147.01950073242188","147.01950073242188","147.01950073242188","","","","","","","","","","","","","","","","","","","","","","","",""
"210.9600067138672","","","","","","","","","","","","","22","22","22","131.64724731445312","131.64724731445312","131.64724731445312","","","","","","","","","","","","","","","","","","","","","","","",""
"211.24000549316406","","","","","","","","","","","","","","","","","","","","","","","","","16","16","16","125.6563720703125","125.6563720703125","125.6563720703125","","","","","","","","","","","",""
"213.52000427246094","","","","","","","","","","","","","","","","","","","17","17","17","134.9942169189453","134.9942169189453","134.9942169189453","","","","","","","","","","","","","","","","","",""
"216.85000610351562","","","","","","","23","23","23","155.94679260253906","155.94679260253906","155.94679260253906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219.0500030517578","","","","","","","","","","","","","23","23","23","131.06874084472656","131.06874084472656","131.06874084472656","","","","","","","","","","","","","","","","","","","","","","","",""
"220.66000366210938","","","","","","","","","","","","","19","19","19","135.88027954101562","135.88027954101562","135.88027954101562","","","","","","","","","","","","","","","","","","","","","","","",""
"224.02000427246094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","105.15082550048828","105.15082550048828","105.15082550048828"
"224.0500030517578","","","","","","","","","","","","","","","","","","","18","18","18","139.0341796875","139.0341796875","139.0341796875","","","","","","","","","","","","","","","","","",""
"224.33999633789062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","14","14","117.48357391357422","117.48357391357422","117.48357391357422","","","","","",""
"226.3000030517578","","","","","","","24","24","24","146.3323974609375","146.3323974609375","146.3323974609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227.66000366210938","","","","","","","","","","","","","","","","","","","","","","","","","17","17","17","121.11577606201172","121.11577606201172","121.11577606201172","","","","","","","","","","","",""
"228.97999572753906","","","","","","","","","","","","","24","24","24","137.20262145996094","137.20262145996094","137.20262145996094","","","","","","","","","","","","","","","","","","","","","","","",""
"230.63999938964844","","","","","","","","","","","","","20","20","20","143.41722106933594","143.41722106933594","143.41722106933594","","","","","","","","","","","","","","","","","","","","","","","",""
"232.0800018310547","","","","","","","25","25","25","146.37054443359375","146.37054443359375","146.37054443359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236.58999633789062","","","","","","","","","","","","","","","","","","","19","19","19","127.79973602294922","127.79973602294922","127.79973602294922","","","","","","","","","","","","","","","","","",""
"238.22000122070312","","","","","","","","","","","","","25","25","25","137.69546508789062","137.69546508789062","137.69546508789062","","","","","","","","","","","","","","","","","","","","","","","",""
"239.5500030517578","","","","","","","","","","","","","21","21","21","141.73104858398438","141.73104858398438","141.73104858398438","","","","","","","","","","","","","","","","","","","","","","","",""
"240.60000610351562","","","","","","","","","","","","","","","","","","","","","","","","","18","18","18","118.94349670410156","118.94349670410156","118.94349670410156","","","","","","","","","","","",""
"242.58999633789062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","120.16522216796875","120.16522216796875","120.16522216796875","","","","","",""
"246.6199951171875","","","","","","","","","","","","","","","","","","","20","20","20","129.8890380859375","129.8890380859375","129.8890380859375","","","","","","","","","","","","","","","","","",""
"247.32000732421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","113.29251861572266","113.29251861572266","113.29251861572266"
"248.1699981689453","","","","","","","26","26","26","151.44850158691406","151.44850158691406","151.44850158691406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249.91000366210938","","","","","","","","","","","","","","","","","","","","","","","","","19","19","19","130.60345458984375","130.60345458984375","130.60345458984375","","","","","","","","","","","",""
"250.2899932861328","","","","","","","","","","","","","22","22","22","135.41650390625","135.41650390625","135.41650390625","","","","","","","","","","","","","","","","","","","","","","","",""
"250.5","2","2","2","110.34724426269531","110.34724426269531","110.34724426269531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251.22999572753906","","","","","","","","","","","","","26","26","26","140.6422119140625","140.6422119140625","140.6422119140625","","","","","","","","","","","","","","","","","","","","","","","",""
"258.44000244140625","","","","","","","","","","","","","23","23","23","140.14920043945312","140.14920043945312","140.14920043945312","","","","","","","","","","","","","","","","","","","","","","","",""
"259.19000244140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","16","16","118.42508697509766","118.42508697509766","118.42508697509766","","","","","",""
"259.5199890136719","","","","","","","","","","","","","","","","","","","21","21","21","129.9611053466797","129.9611053466797","129.9611053466797","","","","","","","","","","","","","","","","","",""
"259.54998779296875","","","","","","","","","","","","","27","27","27","144.1973876953125","144.1973876953125","144.1973876953125","","","","","","","","","","","","","","","","","","","","","","","",""
"261.7699890136719","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","128.6982879638672","128.6982879638672","128.6982879638672","","","","","","","","","","","",""
"261.8599853515625","","","","","","","27","27","27","143.3245849609375","143.3245849609375","143.3245849609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
